time,0,1,2,3,4,5,6,7
1645395330.8936255,38.0,36.0,36.0,36.0,38.0,37.0,37.0,36.0
1645395331.0960379,38.0,36.0,36.0,36.0,38.0,37.0,37.0,36.0
1645395331.2986786,38.0,36.0,36.0,36.0,38.0,37.0,37.0,36.0
1645395331.5008347,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395331.7032168,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395331.9053268,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395332.107461,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395332.3096268,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395332.5116103,38.0,36.0,37.0,36.0,39.0,36.0,38.0,36.0
1645395332.7138746,38.0,36.0,37.0,36.0,39.0,36.0,38.0,36.0
1645395332.9161866,38.0,36.0,37.0,36.0,39.0,36.0,38.0,36.0
1645395333.1184876,38.0,36.0,37.0,36.0,39.0,36.0,38.0,36.0
1645395333.320635,38.0,36.0,37.0,36.0,39.0,36.0,38.0,36.0
1645395333.522754,37.0,36.0,37.0,36.0,37.0,36.0,37.0,37.0
1645395333.725099,37.0,36.0,37.0,36.0,37.0,36.0,37.0,37.0
1645395333.9272032,37.0,36.0,37.0,36.0,37.0,36.0,37.0,37.0
1645395334.1296747,37.0,36.0,37.0,36.0,37.0,36.0,37.0,37.0
1645395334.3322666,37.0,36.0,37.0,36.0,37.0,36.0,37.0,37.0
1645395334.534414,37.0,38.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395334.736756,37.0,38.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395334.938844,37.0,38.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395335.1410089,37.0,38.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395335.3435948,37.0,38.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395335.5457895,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645395335.7481651,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645395335.950311,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645395336.1524293,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645395336.3546138,37.0,36.0,36.0,36.0,37.0,36.0,37.0,37.0
1645395336.556708,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395336.7590246,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395336.961096,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395337.1631796,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395337.3652365,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395337.5673053,36.0,36.0,37.0,38.0,37.0,36.0,37.0,36.0
1645395337.7695215,36.0,36.0,37.0,38.0,37.0,36.0,37.0,36.0
1645395337.9715207,36.0,36.0,37.0,38.0,37.0,36.0,37.0,36.0
1645395338.1735728,36.0,36.0,37.0,38.0,37.0,36.0,37.0,36.0
1645395338.3757818,36.0,36.0,37.0,38.0,37.0,36.0,37.0,36.0
1645395338.5778735,36.0,36.0,36.0,36.0,36.0,36.0,37.0,39.0
1645395338.780224,36.0,36.0,36.0,36.0,36.0,36.0,37.0,39.0
1645395338.9823964,36.0,36.0,36.0,36.0,36.0,36.0,37.0,39.0
1645395339.184524,36.0,36.0,36.0,36.0,36.0,36.0,37.0,39.0
1645395339.38664,36.0,36.0,36.0,36.0,36.0,36.0,37.0,39.0
1645395339.5886965,37.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0
1645395339.7907107,37.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0
1645395339.9929621,37.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0
1645395340.194991,37.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0
1645395340.3971188,37.0,36.0,36.0,36.0,37.0,37.0,37.0,36.0
1645395340.599284,37.0,39.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395340.8016775,37.0,39.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395341.0036986,37.0,39.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395341.2057538,37.0,39.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395341.4078636,37.0,39.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395341.6098428,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395341.812056,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395342.0141644,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395342.2161655,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395342.4183216,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395342.6204312,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395342.8226964,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395343.024745,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395343.2268043,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395343.4289393,37.0,36.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395343.6311069,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395343.833391,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395344.035359,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395344.2373405,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395344.4394526,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395344.6416116,37.0,36.0,37.0,36.0,36.0,36.0,36.0,36.0
1645395344.8440597,37.0,36.0,37.0,36.0,36.0,36.0,36.0,36.0
1645395345.0461993,37.0,36.0,37.0,36.0,36.0,36.0,36.0,36.0
1645395345.2483692,37.0,36.0,37.0,36.0,36.0,36.0,36.0,36.0
1645395345.450911,37.0,36.0,37.0,36.0,36.0,36.0,36.0,36.0
1645395345.6531448,37.0,36.0,37.0,36.0,36.0,38.0,36.0,36.0
1645395345.8553813,37.0,36.0,37.0,36.0,36.0,38.0,36.0,36.0
1645395346.0576146,37.0,36.0,37.0,36.0,36.0,38.0,36.0,36.0
1645395346.2596786,37.0,36.0,37.0,36.0,36.0,38.0,36.0,36.0
1645395346.4616323,37.0,36.0,37.0,36.0,36.0,38.0,36.0,36.0
1645395346.6636362,37.0,36.0,37.0,37.0,36.0,36.0,37.0,36.0
1645395346.8657217,37.0,36.0,37.0,37.0,36.0,36.0,37.0,36.0
1645395347.0676243,37.0,36.0,37.0,37.0,36.0,36.0,37.0,36.0
1645395347.2697198,37.0,36.0,37.0,37.0,36.0,36.0,37.0,36.0
1645395347.471782,37.0,36.0,37.0,37.0,36.0,36.0,37.0,36.0
1645395347.6737003,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395347.8762612,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395348.0784333,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395348.2805035,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395348.4826703,37.0,35.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395348.6847508,36.0,36.0,36.0,36.0,36.0,37.0,37.0,36.0
1645395348.8870642,36.0,36.0,36.0,36.0,36.0,37.0,37.0,36.0
1645395349.08924,36.0,36.0,36.0,36.0,36.0,37.0,37.0,36.0
1645395349.2914877,36.0,36.0,36.0,36.0,36.0,37.0,37.0,36.0
1645395349.493678,36.0,36.0,36.0,36.0,36.0,37.0,37.0,36.0
1645395349.6963804,37.0,37.0,36.0,36.0,37.0,36.0,40.0,36.0
1645395349.8991396,37.0,37.0,36.0,36.0,37.0,36.0,40.0,36.0
1645395350.1013298,37.0,37.0,36.0,36.0,37.0,36.0,40.0,36.0
1645395350.3035154,37.0,37.0,36.0,36.0,37.0,36.0,40.0,36.0
1645395350.5058115,37.0,37.0,36.0,36.0,37.0,36.0,40.0,36.0
1645395350.7079248,37.0,36.0,36.0,36.0,37.0,38.0,37.0,37.0
1645395350.9102933,37.0,36.0,36.0,36.0,37.0,38.0,37.0,37.0
1645395351.1126292,37.0,36.0,36.0,36.0,37.0,38.0,37.0,37.0
1645395351.3147223,37.0,36.0,36.0,36.0,37.0,38.0,37.0,37.0
1645395351.5168047,37.0,36.0,36.0,36.0,37.0,38.0,37.0,37.0
1645395351.7186785,37.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395351.9209874,37.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395352.1230562,37.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395352.325305,37.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395352.5274632,37.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395352.7296402,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395352.9319377,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395353.1341455,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395353.336334,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395353.5384057,37.0,36.0,37.0,36.0,38.0,36.0,37.0,36.0
1645395353.7404847,37.0,36.0,36.0,37.0,37.0,35.0,37.0,36.0
1645395353.9426224,37.0,36.0,36.0,37.0,37.0,35.0,37.0,36.0
1645395354.1446612,37.0,36.0,36.0,37.0,37.0,35.0,37.0,36.0
1645395354.3467085,37.0,36.0,36.0,37.0,37.0,35.0,37.0,36.0
1645395354.5487792,37.0,36.0,36.0,37.0,37.0,35.0,37.0,36.0
1645395354.7508337,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395354.9533398,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395355.1554646,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395355.3576477,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395355.5595922,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395355.7615945,36.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395355.9636176,36.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395356.1655924,36.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395356.3676388,36.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395356.5696583,36.0,36.0,37.0,36.0,37.0,36.0,37.0,36.0
1645395356.771644,37.0,36.0,37.0,36.0,37.0,36.0,36.0,37.0
1645395356.9737744,37.0,36.0,37.0,36.0,37.0,36.0,36.0,37.0
1645395357.1757221,37.0,36.0,37.0,36.0,37.0,36.0,36.0,37.0
1645395357.3778353,37.0,36.0,37.0,36.0,37.0,36.0,36.0,37.0
1645395357.579838,37.0,36.0,37.0,36.0,37.0,36.0,36.0,37.0
1645395357.781907,36.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645395357.9840617,36.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645395358.1860657,36.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645395358.3882005,36.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645395358.590347,36.0,36.0,36.0,38.0,37.0,36.0,37.0,36.0
1645395358.7924273,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395358.9946446,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395359.1967065,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395359.398622,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395359.6006749,37.0,36.0,36.0,37.0,37.0,36.0,37.0,36.0
1645395359.8027134,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395360.0050123,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395360.207504,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395360.4097223,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395360.611915,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395360.8141415,37.0,36.0,37.0,37.0,37.0,36.0,37.0,36.0
1645395361.0166423,37.0,36.0,37.0,37.0,37.0,36.0,37.0,36.0
1645395361.2187245,37.0,36.0,37.0,37.0,37.0,36.0,37.0,36.0
1645395361.420816,37.0,36.0,37.0,37.0,37.0,36.0,37.0,36.0
1645395361.6229947,37.0,36.0,37.0,37.0,37.0,36.0,37.0,36.0
1645395361.8251355,36.0,36.0,37.0,38.0,36.0,36.0,37.0,36.0
1645395362.02738,36.0,36.0,37.0,38.0,36.0,36.0,37.0,36.0
1645395362.229395,36.0,36.0,37.0,38.0,36.0,36.0,37.0,36.0
1645395362.4314063,36.0,36.0,37.0,38.0,36.0,36.0,37.0,36.0
1645395362.6334825,36.0,36.0,37.0,38.0,36.0,36.0,37.0,36.0
1645395362.8357031,37.0,36.0,36.0,36.0,37.0,39.0,37.0,36.0
1645395363.0380473,37.0,36.0,36.0,36.0,37.0,39.0,37.0,36.0
1645395363.2402039,37.0,36.0,36.0,36.0,37.0,39.0,37.0,36.0
1645395363.4423537,37.0,36.0,36.0,36.0,37.0,39.0,37.0,36.0
1645395363.6444893,37.0,36.0,36.0,36.0,37.0,39.0,37.0,36.0
1645395363.8466284,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395364.0491068,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395364.251359,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395364.453554,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395364.6556652,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395364.857845,37.0,36.0,36.0,35.0,37.0,38.0,37.0,36.0
1645395365.0601964,37.0,36.0,36.0,35.0,37.0,38.0,37.0,36.0
1645395365.2622454,37.0,36.0,36.0,35.0,37.0,38.0,37.0,36.0
1645395365.4644768,37.0,36.0,36.0,35.0,37.0,38.0,37.0,36.0
1645395365.6667068,37.0,36.0,36.0,35.0,37.0,38.0,37.0,36.0
1645395365.8688369,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395366.0711892,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395366.2733774,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395366.475517,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395366.677664,37.0,36.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395366.879781,37.0,35.0,36.0,39.0,38.0,36.0,37.0,36.0
1645395367.0820796,37.0,35.0,36.0,39.0,38.0,36.0,37.0,36.0
1645395367.2843182,37.0,35.0,36.0,39.0,38.0,36.0,37.0,36.0
1645395367.4865115,37.0,35.0,36.0,39.0,38.0,36.0,37.0,36.0
1645395367.688651,37.0,35.0,36.0,39.0,38.0,36.0,37.0,36.0
1645395367.89078,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395368.0930352,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395368.2952583,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395368.4974003,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395368.699545,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395368.901706,36.0,35.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395369.1040704,36.0,35.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395369.3061543,36.0,35.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395369.5082788,36.0,35.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395369.710425,36.0,35.0,36.0,36.0,37.0,38.0,37.0,36.0
1645395369.9125643,37.0,38.0,36.0,36.0,37.0,43.0,38.0,37.0
1645395370.1153727,37.0,38.0,36.0,36.0,37.0,43.0,38.0,37.0
1645395370.3176281,37.0,38.0,36.0,36.0,37.0,43.0,38.0,37.0
1645395370.5202043,37.0,38.0,36.0,36.0,37.0,43.0,38.0,37.0
1645395370.7225084,37.0,38.0,36.0,36.0,37.0,43.0,38.0,37.0
1645395370.9246278,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395371.1269166,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395371.329022,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395371.5311935,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395371.7333958,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395371.935637,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395372.137898,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395372.3399909,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395372.5421662,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395372.7442966,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395372.9464126,37.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645395373.1488364,37.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645395373.3509734,37.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645395373.5531452,37.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645395373.755332,37.0,36.0,35.0,37.0,37.0,36.0,37.0,36.0
1645395373.9574587,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395374.159667,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395374.361752,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395374.5638833,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395374.7659278,37.0,36.0,36.0,36.0,37.0,36.0,37.0,36.0
1645395374.9682188,37.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0
1645395375.1704342,37.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0
1645395375.3726954,37.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0
1645395375.5748463,37.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0
1645395375.777055,37.0,36.0,36.0,37.0,36.0,36.0,37.0,37.0
1645395375.9791744,37.0,36.0,36.0,36.0,36.0,36.0,39.0,37.0
1645395376.181349,37.0,36.0,36.0,36.0,36.0,36.0,39.0,37.0
1645395376.3834047,37.0,36.0,36.0,36.0,36.0,36.0,39.0,37.0
1645395376.585445,37.0,36.0,36.0,36.0,36.0,36.0,39.0,37.0
1645395376.7874465,37.0,36.0,36.0,36.0,36.0,36.0,39.0,37.0
1645395376.989529,37.0,35.0,36.0,36.0,36.0,36.0,39.0,39.0
1645395377.1916952,37.0,35.0,36.0,36.0,36.0,36.0,39.0,39.0
1645395377.3938496,37.0,35.0,36.0,36.0,36.0,36.0,39.0,39.0
1645395377.5960376,37.0,35.0,36.0,36.0,36.0,36.0,39.0,39.0
1645395377.7987318,37.0,35.0,36.0,36.0,36.0,36.0,39.0,39.0
1645395378.0009422,38.0,36.0,37.0,37.0,37.0,36.0,38.0,37.0
1645395378.203251,38.0,36.0,37.0,37.0,37.0,36.0,38.0,37.0
1645395378.4054525,38.0,36.0,37.0,37.0,37.0,36.0,38.0,37.0
1645395378.6076872,38.0,36.0,37.0,37.0,37.0,36.0,38.0,37.0
1645395378.8098142,38.0,36.0,37.0,37.0,37.0,36.0,38.0,37.0
1645395379.0119398,36.0,36.0,35.0,36.0,36.0,36.0,38.0,38.0
1645395379.2142813,36.0,36.0,35.0,36.0,36.0,36.0,38.0,38.0
1645395379.4164426,36.0,36.0,35.0,36.0,36.0,36.0,38.0,38.0
1645395379.618654,36.0,36.0,35.0,36.0,36.0,36.0,38.0,38.0
1645395379.820768,36.0,36.0,35.0,36.0,36.0,36.0,38.0,38.0
1645395380.0230117,37.0,35.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395380.2253532,37.0,35.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395380.4275608,37.0,35.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395380.6297088,37.0,35.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395380.83183,37.0,35.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395381.034099,37.0,36.0,36.0,36.0,36.0,36.0,38.0,37.0
1645395381.2363129,37.0,36.0,36.0,36.0,36.0,36.0,38.0,37.0
1645395381.4384732,37.0,36.0,36.0,36.0,36.0,36.0,38.0,37.0
1645395381.6406236,37.0,36.0,36.0,36.0,36.0,36.0,38.0,37.0
1645395381.8426847,37.0,36.0,36.0,36.0,36.0,36.0,38.0,37.0
1645395382.0446959,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395382.2469153,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395382.4491417,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395382.6512263,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395382.8533554,37.0,36.0,36.0,36.0,37.0,36.0,38.0,39.0
1645395383.055579,38.0,35.0,36.0,36.0,37.0,38.0,38.0,36.0
1645395383.2578948,38.0,35.0,36.0,36.0,37.0,38.0,38.0,36.0
1645395383.4599867,38.0,35.0,36.0,36.0,37.0,38.0,38.0,36.0
1645395383.6621222,38.0,35.0,36.0,36.0,37.0,38.0,38.0,36.0
1645395383.864256,38.0,35.0,36.0,36.0,37.0,38.0,38.0,36.0
1645395384.0664253,37.0,36.0,35.0,36.0,37.0,39.0,38.0,36.0
1645395384.2685702,37.0,36.0,35.0,36.0,37.0,39.0,38.0,36.0
1645395384.4720185,37.0,36.0,35.0,36.0,37.0,39.0,38.0,36.0
1645395384.674129,37.0,36.0,35.0,36.0,37.0,39.0,38.0,36.0
1645395384.876303,37.0,36.0,35.0,36.0,37.0,39.0,38.0,36.0
1645395385.078456,37.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395385.2805924,37.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395385.4828162,37.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395385.6849651,37.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395385.8870535,37.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395386.0892415,37.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395386.2915976,37.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395386.493734,37.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395386.6957588,37.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395386.8976257,37.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395387.0997763,38.0,37.0,37.0,37.0,37.0,36.0,38.0,36.0
1645395387.3024273,38.0,37.0,37.0,37.0,37.0,36.0,38.0,36.0
1645395387.5046313,38.0,37.0,37.0,37.0,37.0,36.0,38.0,36.0
1645395387.7067728,38.0,37.0,37.0,37.0,37.0,36.0,38.0,36.0
1645395387.908926,38.0,37.0,37.0,37.0,37.0,36.0,38.0,36.0
1645395388.111096,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395388.3134594,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395388.515575,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395388.7177122,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395388.9197636,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395389.1219482,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395389.324218,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395389.5264087,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395389.7285721,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395389.930715,37.0,36.0,36.0,36.0,37.0,36.0,38.0,37.0
1645395390.1334658,37.0,36.0,36.0,36.0,37.0,36.0,37.0,39.0
1645395390.3361785,37.0,36.0,36.0,36.0,37.0,36.0,37.0,39.0
1645395390.5384274,37.0,36.0,36.0,36.0,37.0,36.0,37.0,39.0
1645395390.740513,37.0,36.0,36.0,36.0,37.0,36.0,37.0,39.0
1645395390.9431205,37.0,36.0,36.0,36.0,37.0,36.0,37.0,39.0
1645395391.1456256,36.0,36.0,38.0,36.0,37.0,36.0,38.0,36.0
1645395391.3480952,36.0,36.0,38.0,36.0,37.0,36.0,38.0,36.0
1645395391.5503645,36.0,36.0,38.0,36.0,37.0,36.0,38.0,36.0
1645395391.7525535,36.0,36.0,38.0,36.0,37.0,36.0,38.0,36.0
1645395391.9547114,36.0,36.0,38.0,36.0,37.0,36.0,38.0,36.0
1645395392.156758,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395392.3591168,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395392.5612538,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395392.763417,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395392.9658349,38.0,35.0,36.0,36.0,36.0,36.0,38.0,36.0
1645395393.1681058,36.0,36.0,35.0,36.0,36.0,36.0,38.0,37.0
1645395393.3705544,36.0,36.0,35.0,36.0,36.0,36.0,38.0,37.0
1645395393.5727303,36.0,36.0,35.0,36.0,36.0,36.0,38.0,37.0
1645395393.7746284,36.0,36.0,35.0,36.0,36.0,36.0,38.0,37.0
1645395393.9767253,36.0,36.0,35.0,36.0,36.0,36.0,38.0,37.0
1645395394.17881,37.0,37.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395394.3811405,37.0,37.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395394.5833158,37.0,37.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395394.785466,37.0,37.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395394.987656,37.0,37.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395395.1897328,37.0,35.0,36.0,36.0,37.0,36.0,38.0,38.0
1645395395.392019,37.0,35.0,36.0,36.0,37.0,36.0,38.0,38.0
1645395395.5941281,37.0,35.0,36.0,36.0,37.0,36.0,38.0,38.0
1645395395.7963827,37.0,35.0,36.0,36.0,37.0,36.0,38.0,38.0
1645395395.9985013,37.0,35.0,36.0,36.0,37.0,36.0,38.0,38.0
1645395396.2006328,37.0,38.0,35.0,36.0,36.0,36.0,38.0,36.0
1645395396.4029357,37.0,38.0,35.0,36.0,36.0,36.0,38.0,36.0
1645395396.60509,37.0,38.0,35.0,36.0,36.0,36.0,38.0,36.0
1645395396.8072517,37.0,38.0,35.0,36.0,36.0,36.0,38.0,36.0
1645395397.0094414,37.0,38.0,35.0,36.0,36.0,36.0,38.0,36.0
1645395397.2114773,37.0,35.0,38.0,35.0,36.0,36.0,38.0,36.0
1645395397.413787,37.0,35.0,38.0,35.0,36.0,36.0,38.0,36.0
1645395397.6160004,37.0,35.0,38.0,35.0,36.0,36.0,38.0,36.0
1645395397.818281,37.0,35.0,38.0,35.0,36.0,36.0,38.0,36.0
1645395398.020422,37.0,35.0,38.0,35.0,36.0,36.0,38.0,36.0
1645395398.2225702,39.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395398.4249122,39.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395398.6270702,39.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395398.829202,39.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395399.0313907,39.0,36.0,35.0,36.0,37.0,36.0,38.0,36.0
1645395399.233507,37.0,35.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395399.4358282,37.0,35.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395399.6379004,37.0,35.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395399.8400779,37.0,35.0,36.0,36.0,37.0,36.0,38.0,36.0
1645395400.0422614,37.0,35.0,36.0,36.0,37.0,36.0,38.0,36.0
