time,total_packets
1645403655.5695548,6386655
1645403655.7707472,6386656
1645403655.9719422,6386656
1645403656.1731663,6386656
1645403656.374387,6386656
1645403656.575606,6386657
1645403656.776789,6386658
1645403656.977974,6386658
1645403657.1791666,6386658
1645403657.3804064,6386658
1645403657.5815995,6386658
1645403657.7827902,6386659
1645403657.983955,6386659
1645403658.1851935,6386661
1645403658.38643,6386661
1645403658.5876188,6386661
1645403658.7888136,6386663
1645403658.9900014,6386663
1645403659.1911943,6386663
1645403659.3923988,6386663
1645403659.5935924,6386664
1645403659.7947817,6386665
1645403659.9959686,6386665
1645403660.197161,6386665
1645403660.3983643,6386666
1645403660.5997925,6386666
1645403660.8009741,6386667
1645403661.0021706,6386667
1645403661.2033963,6386667
1645403661.4045858,6386668
1645403661.6062217,6386669
1645403661.8074358,6386670
1645403662.0086324,6386670
1645403662.2098162,6386671
1645403662.4109516,6386671
1645403662.6121557,6386671
1645403662.8133547,6386672
1645403663.0146132,6386672
1645403663.2158036,6386672
1645403663.416949,6386672
1645403663.6181483,6386672
1645403663.8193865,6386673
1645403664.0205731,6386673
1645403664.221758,6386675
1645403664.4229574,6386675
1645403664.6241896,6386676
1645403664.8254218,6386677
1645403665.0266104,6386677
1645403665.227842,6386677
1645403665.429355,6386677
1645403665.630594,6386677
1645403665.8317862,6386678
1645403666.032986,6386678
1645403666.2341917,6386680
1645403666.4354172,6386680
1645403666.6366138,6386681
1645403666.8378055,6386682
1645403667.0389516,6386682
1645403667.2401502,6386682
1645403667.4413524,6386682
1645403667.642587,6386682
1645403667.843779,6386683
1645403668.0449624,6386683
1645403668.2461603,6386685
1645403668.4474013,6386685
1645403668.648625,6386685
1645403668.8498154,6386686
1645403669.0508282,6386686
1645403669.2520075,6386686
1645403669.453196,6386686
1645403669.654379,6386688
1645403669.8556066,6386689
1645403670.0567937,6386689
1645403670.2579768,6386691
1645403670.459194,6386691
1645403670.6603959,6386691
1645403670.8616166,6386693
1645403671.0628119,6386693
1645403671.2640052,6386693
1645403671.465247,6386693
1645403671.666443,6386694
1645403671.867637,6386695
1645403672.0688264,6386696
1645403672.270012,6386696
1645403672.4712124,6386696
1645403672.6724305,6386696
1645403672.8735285,6386697
1645403673.0747254,6386697
1645403673.2759135,6386697
1645403673.4771616,6386697
1645403673.6783547,6386697
1645403673.8795164,6386698
1645403674.0807476,6386698
1645403674.2819288,6386698
1645403674.4831562,6386699
1645403674.6843455,6386700
1645403674.8855634,6386703
1645403675.0867462,6386703
1645403675.2879372,6386703
1645403675.4891725,6386703
1645403675.690373,6386703
1645403675.8915634,6386704
1645403676.0927513,6386704
1645403676.2939353,6386704
1645403676.4951599,6386704
1645403676.696298,6386705
1645403676.897541,6386706
1645403677.0987308,6386707
1645403677.299916,6386707
1645403677.5011714,6386707
1645403677.7023573,6386707
1645403677.903543,6386708
1645403678.1047337,6386709
1645403678.305931,6386710
1645403678.5071616,6386710
1645403678.7083817,6386711
1645403678.9096048,6386712
1645403679.1107986,6386712
1645403679.3119469,6386712
1645403679.513152,6386714
1645403679.7143507,6386714
1645403679.915572,6386715
1645403680.116764,6386715
1645403680.3179603,6386715
1645403680.5191605,6386715
1645403680.7203825,6386716
1645403680.921574,6386716
1645403681.1227546,6386716
1645403681.323938,6386716
1645403681.5250893,6386716
1645403681.726346,6386718
1645403681.9275405,6386719
1645403682.1287556,6386719
1645403682.3299751,6386719
1645403682.531169,6386719
1645403682.7323914,6386720
1645403682.9336176,6386720
1645403683.13478,6386720
1645403683.335983,6386720
1645403683.5371566,6386720
1645403683.7383542,6386721
1645403683.9395418,6386721
1645403684.1407304,6386721
1645403684.3419178,6386721
1645403684.5431626,6386722
1645403684.7443576,6386723
1645403684.9455748,6386723
1645403685.1467721,6386723
1645403685.3479586,6386723
1645403685.5491612,6386723
1645403685.7503617,6386724
1645403685.9516304,6386724
1645403686.1528544,6386724
1645403686.3541107,6386724
1645403686.5552926,6386725
1645403686.7565556,6386726
1645403686.9577475,6386726
1645403687.1589386,6386726
1645403687.360168,6386726
1645403687.561411,6386726
1645403687.762526,6386727
1645403687.9637432,6386727
1645403688.1648574,6386728
1645403688.3660464,6386728
1645403688.567245,6386728
1645403688.7684414,6386729
1645403688.9696364,6386731
1645403689.170825,6386731
1645403689.372004,6386731
1645403689.573197,6386732
1645403689.7744315,6386733
1645403689.9756145,6386733
1645403690.1768038,6386733
1645403690.3779385,6386733
1645403690.579203,6386733
1645403690.7803845,6386734
1645403690.9816003,6386734
1645403691.1827803,6386734
1645403691.3839185,6386734
1645403691.5851703,6386735
1645403691.7863734,6386737
1645403691.9875638,6386737
1645403692.1887498,6386738
1645403692.3903627,6386738
1645403692.5916016,6386738
1645403692.7927887,6386739
1645403692.993922,6386739
1645403693.1951683,6386739
1645403693.3963609,6386739
1645403693.5975897,6386739
1645403693.7987711,6386741
1645403693.9998193,6386741
1645403694.2010744,6386741
1645403694.4023829,6386741
1645403694.6036706,6386742
1645403694.8049154,6386744
1645403695.0061665,6386744
1645403695.2074676,6386744
1645403695.4087183,6386744
1645403695.6101022,6386744
1645403695.8114126,6386745
1645403696.0126882,6386745
1645403696.213935,6386745
1645403696.4152415,6386745
1645403696.6165483,6386746
1645403696.8177652,6386747
1645403697.018979,6386747
1645403697.2202554,6386747
1645403697.421538,6386747
1645403697.6227539,6386747
1645403697.8240085,6386748
1645403698.0252883,6386748
1645403698.2265692,6386749
1645403698.4277828,6386749
1645403698.628993,6386750
1645403698.830291,6386751
1645403699.03158,6386751
1645403699.2327988,6386751
1645403699.4340067,6386751
1645403699.6353045,6386752
1645403699.8365922,6386753
1645403700.03781,6386755
1645403700.2392645,6386757
1645403700.440491,6386768
1645403700.6417959,6386768
1645403700.843013,6386769
1645403701.0443044,6386769
1645403701.2455916,6386769
1645403701.4468133,6386769
1645403701.6480246,6386770
1645403701.849304,6386771
1645403702.0505977,6386771
1645403702.2518184,6386771
1645403702.4530413,6386772
1645403702.6543343,6386774
1645403702.8556082,6386777
1645403703.056847,6386777
1645403703.2580676,6386777
1645403703.4593523,6386777
1645403703.6605296,6386779
1645403703.8618004,6386780
1645403704.0628324,6386780
1645403704.2640424,6386780
1645403704.4653013,6386780
1645403704.666563,6386780
1645403704.8677738,6386781
1645403705.0689876,6386781
1645403705.2702823,6386781
1645403705.4715693,6386782
1645403705.6727877,6386784
1645403705.873999,6386785
1645403706.0752738,6386785
1645403706.2765837,6386788
1645403706.4777985,6386788
1645403706.6790414,6386791
1645403706.8803403,6386793
1645403707.081584,6386794
1645403707.2828112,6386794
1645403707.484021,6386795
1645403707.6852558,6386796
1645403707.8865948,6386798
1645403708.0877898,6386799
1645403708.2889972,6386802
1645403708.4902954,6386803
1645403708.6916192,6386805
1645403708.8928268,6386807
1645403709.094026,6386807
1645403709.2953148,6386808
1645403709.4966013,6386809
1645403709.6978128,6386810
1645403709.8990142,6386811
1645403710.1003623,6386812
1645403710.3016043,6386812
1645403710.5028179,6386813
1645403710.7040317,6386813
1645403710.9054213,6386814
1645403711.1066585,6386814
1645403711.3078773,6386815
1645403711.5090897,6386815
1645403711.710341,6386816
1645403711.9115818,6386817
1645403712.1127803,6386817
1645403712.3139427,6386817
1645403712.5152407,6386817
1645403712.7165165,6386817
1645403712.9177434,6386818
1645403713.118894,6386818
1645403713.3202097,6386818
1645403713.5214562,6386818
1645403713.7226334,6386819
1645403713.9237065,6386820
1645403714.1248348,6386820
1645403714.3259985,6386820
1645403714.5271826,6386821
1645403714.728414,6386822
1645403714.929627,6386822
1645403715.1308055,6386822
1645403715.3319883,6386823
1645403715.5331829,6386824
1645403715.734385,6386826
1645403715.9355617,6386826
1645403716.1367428,6386826
1645403716.3379207,6386826
1645403716.5390947,6386826
1645403716.7403152,6386829
1645403716.941536,6386829
1645403717.1427176,6386829
1645403717.3438933,6386829
1645403717.5450814,6386829
1645403717.7462738,6386830
1645403717.9474735,6386830
1645403718.1486533,6386831
1645403718.3498385,6386831
1645403718.551014,6386831
1645403718.7522643,6386832
1645403718.95345,6386833
1645403719.1546412,6386833
1645403719.3558266,6386833
1645403719.5570061,6386834
1645403719.7582455,6386835
1645403719.9594302,6386835
1645403720.1606095,6386835
1645403720.3618028,6386835
1645403720.5629683,6386836
1645403720.7646232,6386837
1645403720.9658003,6386837
1645403721.1667597,6386837
1645403721.3679957,6386837
1645403721.5691779,6386838
1645403721.7706482,6386840
1645403721.9718432,6386840
1645403722.17295,6386840
1645403722.3741965,6386840
1645403722.5753777,6386840
1645403722.776563,6386841
1645403722.9777505,6386841
1645403723.1789336,6386841
1645403723.3801641,6386841
1645403723.58136,6386841
1645403723.7825937,6386842
1645403723.9837818,6386842
1645403724.1849618,6386842
1645403724.3861606,6386842
1645403724.5873969,6386843
1645403724.7885792,6386844
1645403724.9897609,6386844
1645403725.1909518,6386844
1645403725.392173,6386844
1645403725.593572,6386844
1645403725.7947772,6386845
1645403725.9959638,6386845
1645403726.1972196,6386845
1645403726.3984554,6386845
1645403726.5996466,6386846
1645403726.8008425,6386847
1645403727.0020363,6386847
1645403727.2032301,6386848
1645403727.4044182,6386848
1645403727.6056068,6386848
1645403727.8067846,6386849
1645403728.0079026,6386849
1645403728.2090871,6386850
1645403728.4103208,6386850
1645403728.6115084,6386850
1645403728.8126943,6386851
1645403729.013883,6386851
1645403729.2150764,6386851
1645403729.4162667,6386852
1645403729.6174595,6386853
1645403729.818641,6386855
1645403730.0198357,6386855
1645403730.2210314,6386857
1645403730.422244,6386857
1645403730.6234987,6386857
1645403730.8246942,6386858
1645403731.0258977,6386858
1645403731.227092,6386858
1645403731.4282954,6386858
1645403731.6295023,6386859
1645403731.8306963,6386860
1645403732.0319004,6386861
1645403732.2330928,6386861
1645403732.4343007,6386861
1645403732.635551,6386861
1645403732.8367438,6386862
1645403733.037868,6386862
1645403733.239064,6386862
1645403733.4402657,6386862
1645403733.6414778,6386862
1645403733.842678,6386863
1645403734.0438797,6386863
1645403734.2450778,6386863
1645403734.4462867,6386863
1645403734.647491,6386864
1645403734.8486938,6386865
1645403735.0498908,6386865
1645403735.2510855,6386865
1645403735.4522893,6386865
1645403735.6535268,6386866
1645403735.8547208,6386867
1645403736.0559146,6386867
1645403736.2571528,6386867
1645403736.45836,6386867
1645403736.6595888,6386868
1645403736.8607914,6386869
1645403737.061985,6386869
1645403737.263239,6386869
1645403737.4644816,6386869
1645403737.6656857,6386870
1645403737.8668158,6386871
1645403738.0679698,6386871
1645403738.2692103,6386873
1645403738.4704177,6386874
1645403738.6716104,6386875
1645403738.8728135,6386876
1645403739.0740094,6386876
1645403739.2752607,6386876
1645403739.476465,6386876
1645403739.677669,6386878
1645403739.8788428,6386879
1645403740.0800416,6386879
1645403740.2812438,6386879
1645403740.4824998,6386879
1645403740.6836917,6386879
1645403740.8848467,6386880
1645403741.086045,6386880
1645403741.2872553,6386880
1645403741.4884973,6386880
1645403741.6896977,6386881
1645403741.8908975,6386882
1645403742.0920808,6386882
1645403742.2932844,6386882
1645403742.494529,6386882
1645403742.6957147,6386884
1645403742.8969095,6386885
1645403743.0981793,6386885
1645403743.2994115,6386885
1645403743.5006695,6386885
1645403743.7018712,6386885
1645403743.9030735,6386886
1645403744.1043158,6386886
1645403744.30555,6386886
1645403744.5067432,6386886
1645403744.707926,6386887
1645403744.9091587,6386888
1645403745.110366,6386888
1645403745.3115687,6386888
1645403745.5127594,6386888
1645403745.7139459,6386888
1645403745.9151604,6386889
1645403746.1163561,6386889
1645403746.317584,6386889
1645403746.5187824,6386889
1645403746.7199671,6386891
1645403746.9211736,6386891
1645403747.1223733,6386891
1645403747.3236012,6386891
1645403747.5247936,6386891
1645403747.7259889,6386892
1645403747.9271936,6386892
1645403748.128403,6386892
1645403748.3296058,6386893
1645403748.530806,6386893
1645403748.7319977,6386894
1645403748.9332466,6386896
1645403749.1344442,6386896
1645403749.3356445,6386897
1645403749.5368376,6386898
1645403749.7380204,6386899
1645403749.9392169,6386899
1645403750.140441,6386899
1645403750.3416393,6386899
1645403750.542833,6386899
1645403750.7440178,6386900
1645403750.9452186,6386900
1645403751.1464653,6386904
1645403751.3476696,6386904
1645403751.5488734,6386904
1645403751.7500641,6386906
1645403751.9512806,6386906
1645403752.15249,6386910
1645403752.353719,6386915
1645403752.555522,6386915
1645403752.7567184,6386916
1645403752.9579182,6386919
1645403753.1591728,6386919
1645403753.360486,6386919
1645403753.561693,6386919
1645403753.7628872,6386920
1645403753.964081,6386920
1645403754.1652818,6386920
1645403754.3664932,6386920
1645403754.5676932,6386927
1645403754.7688928,6386928
1645403754.9700894,6386928
1645403755.171333,6386928
1645403755.3725448,6386928
1645403755.5739145,6386930
1645403755.7751603,6386931
1645403755.9763963,6386931
1645403756.177633,6386931
1645403756.3788283,6386931
1645403756.5800183,6386931
1645403756.781231,6386933
1645403756.9824948,6386939
1645403757.1836798,6386939
1645403757.384877,6386939
1645403757.5860705,6386939
1645403757.787278,6386941
1645403757.9885032,6386941
1645403758.189731,6386942
1645403758.390932,6386942
1645403758.5921648,6386943
1645403758.793394,6386944
1645403758.9945922,6386944
1645403759.1957893,6386944
1645403759.3969839,6386944
1645403759.59819,6386945
1645403759.799425,6386946
1645403760.0005562,6386946
1645403760.2019432,6386952
1645403760.4033272,6386960
1645403760.6045969,6386960
1645403760.805841,6386961
1645403761.0068538,6386962
1645403761.2080002,6386962
1645403761.4092474,6386962
1645403761.6105044,6386962
1645403761.8117752,6386964
1645403762.012936,6386964
1645403762.214223,6386964
1645403762.415478,6386964
1645403762.6166456,6386964
1645403762.817843,6386965
1645403763.0190797,6386965
1645403763.220335,6386965
1645403763.4215646,6386965
1645403763.6228154,6386965
1645403763.8240473,6386966
1645403764.0252998,6386966
1645403764.2265368,6386966
1645403764.4277666,6386967
1645403764.628836,6386967
1645403764.8300362,6386968
1645403765.0313237,6386969
1645403765.232595,6386969
1645403765.4338055,6386969
1645403765.635005,6386969
1645403765.8362622,6386971
1645403766.037541,6386973
1645403766.2387714,6386973
1645403766.4399345,6386974
1645403766.6411514,6386975
1645403766.8423405,6386976
1645403767.0436037,6386979
1645403767.2448633,6386979
1645403767.4460714,6386979
1645403767.6473346,6386979
1645403767.848571,6386980
1645403768.049757,6386980
1645403768.2508352,6386982
1645403768.4520538,6386982
1645403768.653315,6386983
1645403768.854586,6386985
1645403769.0558157,6386986
1645403769.2570162,6386986
1645403769.4582748,6386986
1645403769.659521,6386989
1645403769.8607128,6386990
1645403770.0618823,6386991
1645403770.263266,6386992
1645403770.4645236,6386992
1645403770.6657681,6386992
1645403770.8670435,6386994
1645403771.068328,6386996
1645403771.2696078,6386997
1645403771.4708261,6386997
1645403771.6720343,6386999
1645403771.8732238,6387000
1645403772.0745316,6387000
1645403772.2757413,6387000
1645403772.4769483,6387001
1645403772.6782088,6387002
1645403772.8794637,6387003
1645403773.0807307,6387004
1645403773.2819326,6387004
1645403773.4831707,6387004
1645403773.684425,6387004
1645403773.8856926,6387005
1645403774.086903,6387005
1645403774.2881808,6387005
1645403774.4894247,6387005
1645403774.6906855,6387007
1645403774.8918924,6387008
1645403775.0930767,6387008
1645403775.2943525,6387008
1645403775.495601,6387008
1645403775.696865,6387008
1645403775.8980732,6387009
1645403776.0993488,6387009
1645403776.3005846,6387009
1645403776.5017917,6387009
1645403776.7030017,6387010
1645403776.9042585,6387011
1645403777.105498,6387011
1645403777.3067336,6387011
1645403777.507941,6387011
1645403777.7091794,6387011
1645403777.9104314,6387012
1645403778.1116667,6387012
1645403778.3128643,6387013
1645403778.5140727,6387013
1645403778.7152524,6387015
1645403778.916603,6387016
1645403779.1178486,6387017
1645403779.31908,6387018
1645403779.5203316,6387019
1645403779.721578,6387020
1645403779.9227855,6387020
1645403780.1239123,6387020
1645403780.325182,6387020
1645403780.5264373,6387020
1645403780.7277012,6387022
1645403780.929182,6387022
1645403781.1304097,6387022
1645403781.3316789,6387023
1645403781.53289,6387023
1645403781.7340946,6387026
1645403781.9353113,6387026
1645403782.1365416,6387026
1645403782.337756,6387026
1645403782.5388377,6387026
1645403782.7400503,6387027
1645403782.9413195,6387027
1645403783.1425881,6387027
1645403783.343794,6387027
1645403783.5449924,6387027
1645403783.7462533,6387028
1645403783.947528,6387028
1645403784.1487453,6387028
1645403784.349886,6387029
1645403784.5510945,6387057
1645403784.752353,6387058
1645403784.9536405,6387058
1645403785.1548467,6387058
1645403785.3560555,6387058
1645403785.5574625,6387058
1645403785.7586768,6387059
1645403785.9598563,6387059
1645403786.1610482,6387059
1645403786.362235,6387059
1645403786.5634744,6387059
1645403786.7646723,6387061
1645403786.965869,6387062
1645403787.16706,6387062
1645403787.3682587,6387062
1645403787.5694618,6387062
1645403787.7706857,6387063
1645403787.9718432,6387063
1645403788.1730227,6387063
1645403788.3742278,6387064
1645403788.5754201,6387064
1645403788.7766201,6387065
1645403788.977814,6387065
1645403789.178991,6387065
1645403789.3801873,6387065
1645403789.5814228,6387066
1645403789.7826128,6387068
1645403789.9837995,6387069
1645403790.1849709,6387071
1645403790.3861856,6387071
1645403790.5873902,6387071
1645403790.7885778,6387072
1645403790.9897666,6387072
1645403791.190947,6387072
1645403791.3921673,6387072
1645403791.593367,6387072
1645403791.794555,6387074
1645403791.995664,6387074
1645403792.1969066,6387074
1645403792.3981004,6387074
1645403792.5993013,6387074
1645403792.8005388,6387076
1645403793.001722,6387076
1645403793.2029119,6387076
1645403793.4041,6387076
1645403793.6053283,6387076
1645403793.8065178,6387077
1645403794.0077093,6387077
1645403794.2088983,6387077
1645403794.410091,6387077
1645403794.611332,6387078
1645403794.8125625,6387079
1645403795.0136986,6387079
1645403795.2148595,6387079
1645403795.4160628,6387079
1645403795.61728,6387079
1645403795.818468,6387080
1645403796.0196505,6387080
1645403796.220845,6387080
1645403796.4220295,6387080
1645403796.6232224,6387080
1645403796.8244202,6387082
1645403797.0256321,6387082
1645403797.2268336,6387082
1645403797.4280124,6387082
1645403797.6292057,6387082
1645403797.8304412,6387083
1645403798.0316496,6387083
1645403798.232846,6387085
1645403798.4340382,6387085
1645403798.6352406,6387086
1645403798.836468,6387087
1645403799.037663,6387087
1645403799.2388592,6387087
1645403799.440049,6387087
1645403799.6412525,6387088
1645403799.8424778,6387089
1645403800.0436049,6387089
1645403800.244763,6387089
1645403800.4459941,6387089
1645403800.6471887,6387089
1645403800.8483937,6387090
1645403801.0496185,6387090
1645403801.2508283,6387090
1645403801.4520118,6387090
1645403801.65321,6387090
1645403801.8544004,6387092
1645403802.0555875,6387092
1645403802.256774,6387092
1645403802.4579554,6387092
1645403802.6591735,6387092
1645403802.860372,6387093
1645403803.0615835,6387093
1645403803.262771,6387093
1645403803.4639595,6387093
1645403803.6651661,6387093
1645403803.8663564,6387094
1645403804.067547,6387094
1645403804.2687392,6387094
1645403804.4699216,6387095
1645403804.671106,6387096
1645403804.8723338,6387098
1645403805.0735497,6387098
1645403805.2747412,6387098
1645403805.4759283,6387098
1645403805.6771603,6387098
1645403805.878352,6387099
1645403806.0795393,6387099
1645403806.2807188,6387101
1645403806.4819088,6387101
1645403806.683111,6387102
1645403806.884312,6387103
1645403807.0854912,6387103
1645403807.286761,6387103
1645403807.4879518,6387103
1645403807.6891687,6387103
1645403807.890406,6387104
1645403808.091592,6387105
1645403808.2927804,6387106
1645403808.493971,6387106
1645403808.6952043,6387106
1645403808.8964024,6387109
1645403809.097616,6387109
1645403809.2988188,6387109
1645403809.5000088,6387109
1645403809.7012413,6387110
1645403809.902439,6387111
1645403810.1036263,6387111
1645403810.304828,6387111
1645403810.5060155,6387111
1645403810.7071385,6387111
1645403810.908327,6387112
1645403811.1095521,6387112
1645403811.3107393,6387112
1645403811.5119238,6387112
1645403811.7131646,6387113
1645403811.9144065,6387114
1645403812.1156063,6387114
1645403812.316763,6387114
1645403812.5178845,6387115
1645403812.7194476,6387119
1645403812.9206378,6387119
1645403813.1218266,6387119
1645403813.3230076,6387119
1645403813.5242038,6387119
1645403813.7253678,6387120
1645403813.9265995,6387120
1645403814.1278021,6387120
1645403814.328977,6387120
1645403814.5301645,6387121
1645403814.7313874,6387122
1645403814.932608,6387122
1645403815.1337936,6387122
1645403815.3349345,6387122
1645403815.5363355,6387122
1645403815.7375486,6387123
1645403815.9387379,6387124
1645403816.1399343,6387124
1645403816.3411605,6387124
1645403816.5423257,6387124
1645403816.743597,6387126
1645403816.944788,6387126
1645403817.1459775,6387126
1645403817.3471801,6387126
1645403817.548416,6387126
1645403817.7496104,6387129
1645403817.9508018,6387129
1645403818.151953,6387129
1645403818.3531616,6387130
1645403818.5543635,6387130
1645403818.7555532,6387131
1645403818.9567354,6387131
1645403819.157913,6387131
1645403819.3591013,6387131
1645403819.5602915,6387132
1645403819.7615223,6387134
1645403819.9627085,6387134
1645403820.163899,6387140
1645403820.3653445,6387148
1645403820.5665925,6387149
1645403820.7677474,6387150
1645403820.9689355,6387150
1645403821.1701972,6387150
1645403821.3714385,6387150
1645403821.5726454,6387150
1645403821.7738588,6387152
1645403821.9750571,6387152
1645403822.1762612,6387152
1645403822.3774977,6387153
1645403822.5786936,6387153
1645403822.7798898,6387154
1645403822.9810843,6387154
1645403823.1823654,6387154
1645403823.3835917,6387154
1645403823.584789,6387154
1645403823.7859735,6387155
1645403823.987203,6387155
1645403824.1884,6387155
1645403824.3896315,6387155
1645403824.5908377,6387155
1645403824.7920375,6387156
1645403824.9932854,6387156
1645403825.194557,6387156
1645403825.3957496,6387156
1645403825.596946,6387156
1645403825.798176,6387157
1645403825.999406,6387157
1645403826.2006347,6387157
1645403826.4018285,6387157
1645403826.6030126,6387157
1645403826.8042495,6387159
1645403827.0055013,6387159
1645403827.2066963,6387159
1645403827.4078863,6387159
1645403827.6090848,6387159
1645403827.810282,6387160
1645403828.0115206,6387160
1645403828.212709,6387161
1645403828.413911,6387162
1645403828.6151636,6387163
1645403828.8163447,6387164
1645403829.0175874,6387165
1645403829.2187774,6387165
1645403829.419964,6387165
1645403829.62116,6387166
1645403829.822365,6387168
1645403830.0235636,6387168
1645403830.2248228,6387168
1645403830.426036,6387168
1645403830.6273675,6387168
1645403830.828659,6387169
1645403831.0299125,6387169
1645403831.2311358,6387169
1645403831.432397,6387171
1645403831.6335928,6387171
1645403831.8347914,6387173
1645403832.0359185,6387173
1645403832.2371783,6387173
1645403832.4384074,6387173
1645403832.6396112,6387173
1645403832.8408077,6387174
1645403833.0419438,6387174
1645403833.2431486,6387174
1645403833.4443955,6387174
1645403833.645634,6387174
1645403833.8468258,6387175
1645403834.0480142,6387175
1645403834.2492647,6387175
1645403834.45047,6387175
1645403834.6516836,6387176
1645403834.8528829,6387177
1645403835.0540812,6387177
1645403835.255334,6387177
1645403835.4565582,6387177
1645403835.657758,6387177
1645403835.858947,6387178
1645403836.060161,6387178
1645403836.2613587,6387178
1645403836.4625587,6387178
1645403836.6637466,6387178
1645403836.8649375,6387180
1645403837.0661495,6387180
1645403837.267419,6387180
1645403837.4686625,6387180
1645403837.6698804,6387180
1645403837.8710887,6387181
1645403838.072341,6387181
1645403838.273602,6387182
1645403838.474745,6387182
1645403838.675919,6387182
1645403838.8770742,6387184
1645403839.0782769,6387184
1645403839.2795727,6387184
1645403839.4808104,6387184
1645403839.6820223,6387185
1645403839.883289,6387186
1645403840.0845926,6387186
1645403840.2858002,6387186
1645403840.4870543,6387186
1645403840.6883104,6387186
1645403840.8895829,6387188
1645403841.0914552,6387189
1645403841.292729,6387189
1645403841.493929,6387189
1645403841.6951296,6387191
1645403841.8964152,6387192
1645403842.097668,6387192
1645403842.2988784,6387192
1645403842.500087,6387192
1645403842.701257,6387192
1645403842.9025888,6387193
1645403843.10382,6387193
1645403843.3050227,6387193
1645403843.5063157,6387193
1645403843.707602,6387194
1645403843.9087696,6387194
1645403844.1099792,6387194
1645403844.3112516,6387194
1645403844.5125034,6387194
1645403844.713775,6387195
1645403844.91498,6387197
1645403845.1162019,6387197
1645403845.3173974,6387197
1645403845.5188625,6387197
1645403845.7200289,6387198
1645403845.9212997,6387198
1645403846.1225152,6387198
1645403846.3237865,6387198
1645403846.524987,6387198
1645403846.7262425,6387200
1645403846.9274359,6387200
1645403847.1287026,6387200
1645403847.3299115,6387200
1645403847.5311813,6387200
1645403847.732442,6387201
1645403847.933713,6387201
1645403848.1349225,6387201
1645403848.33618,6387202
1645403848.53744,6387202
1645403848.7387033,6387204
1645403848.9399517,6387204
1645403849.1412091,6387204
1645403849.3424575,6387204
1645403849.5436912,6387205
1645403849.7448452,6387207
1645403849.9460568,6387207
1645403850.1473215,6387207
1645403850.3486075,6387209
1645403850.5498726,6387209
1645403850.7510805,6387210
1645403850.95234,6387210
1645403851.1535687,6387210
1645403851.3547785,6387211
1645403851.5559933,6387211
1645403851.757243,6387213
1645403851.958486,6387213
1645403852.1597493,6387213
1645403852.3609552,6387213
1645403852.5622163,6387213
1645403852.7634988,6387214
1645403852.9647615,6387214
1645403853.1659622,6387214
1645403853.3671772,6387214
1645403853.5684626,6387214
1645403853.7697253,6387215
1645403853.97093,6387215
1645403854.1721804,6387215
1645403854.3734326,6387215
1645403854.5746942,6387216
1645403854.7758415,6387217
1645403854.9770455,6387217
1645403855.178323,6387217
1645403855.3795927,6387217
1645403855.5808194,6387217
1645403855.7820334,6387218
1645403855.9833047,6387218
1645403856.1846018,6387218
1645403856.385834,6387218
1645403856.5870564,6387218
1645403856.7883105,6387220
1645403856.9895864,6387220
1645403857.1908226,6387220
1645403857.392025,6387220
1645403857.5932698,6387220
1645403857.7945414,6387221
1645403857.9957652,6387221
1645403858.1969643,6387222
1645403858.3982146,6387223
1645403858.599464,6387223
1645403858.8006897,6387225
1645403859.0018988,6387225
1645403859.2031212,6387225
1645403859.4043527,6387225
1645403859.605564,6387226
1645403859.8068626,6387227
1645403860.0080674,6387227
1645403860.2093225,6387233
1645403860.4105597,6387235
1645403860.611792,6387235
1645403860.8129954,6387236
1645403861.0142546,6387236
1645403861.2155035,6387236
1645403861.4167929,6387236
1645403861.6179917,6387236
1645403861.819266,6387238
1645403862.0205235,6387238
1645403862.2217839,6387238
1645403862.422984,6387238
1645403862.6243002,6387238
1645403862.8256323,6387242
1645403863.0268528,6387242
1645403863.2281177,6387242
1645403863.4293654,6387242
1645403863.6305964,6387242
1645403863.831851,6387258
1645403864.0332878,6387258
1645403864.234594,6387258
1645403864.435852,6387258
1645403864.637069,6387259
1645403864.8383253,6387260
1645403865.0396001,6387260
1645403865.2408345,6387260
1645403865.442043,6387260
1645403865.6433222,6387261
1645403865.8445847,6387263
1645403866.0458462,6387263
1645403866.2470546,6387264
1645403866.4483325,6387264
1645403866.6495988,6387264
1645403866.8508673,6387267
1645403867.052087,6387269
1645403867.253352,6387270
1645403867.454619,6387270
1645403867.655879,6387270
1645403867.8570921,6387272
1645403868.058349,6387273
1645403868.2596107,6387274
1645403868.460838,6387276
1645403868.6620462,6387278
1645403868.8633075,6387281
1645403869.0645468,6387281
1645403869.2657943,6387282
1645403869.4669962,6387282
1645403869.6682734,6387284
1645403869.8695052,6387286
1645403870.0706909,6387286
1645403870.2719429,6387287
1645403870.4731522,6387287
1645403870.6744356,6387287
1645403870.8757007,6387288
1645403871.0768573,6387288
1645403871.2780528,6387293
1645403871.4793034,6387295
1645403871.6805382,6387296
1645403871.8817625,6387298
1645403872.0829709,6387298
1645403872.2842283,6387305
1645403872.4855065,6387305
1645403872.6867747,6387306
1645403872.8884382,6387307
1645403873.0897,6387307
1645403873.2909305,6387307
1645403873.4921923,6387307
1645403873.6934474,6387308
1645403873.8947058,6387309
1645403874.0959332,6387309
1645403874.2972088,6387309
1645403874.498491,6387309
1645403874.6997502,6387310
1645403874.9009511,6387311
1645403875.102207,6387311
1645403875.3034823,6387311
1645403875.50474,6387311
1645403875.7062044,6387312
1645403875.9075067,6387314
