time,ping
1644038824.2497509,0.174 ms
1644038824.451919,0.253 ms
1644038824.6541104,0.263 ms
1644038824.8563032,0.263 ms
1644038825.0585406,0.260 ms
1644038825.2607822,0.276 ms
1644038825.4630146,0.246 ms
1644038825.6651993,0.256 ms
1644038825.8673646,0.298 ms
1644038826.0700297,0.256 ms
1644038826.272197,0.254 ms
1644038826.4744046,0.248 ms
1644038826.6766198,0.250 ms
1644038826.8788598,0.255 ms
1644038827.0809534,0.250 ms
1644038827.2830768,0.191 ms
1644038827.4852028,0.266 ms
1644038827.6874056,0.264 ms
1644038827.889656,0.236 ms
1644038828.0917826,0.264 ms
1644038828.2939632,0.224 ms
1644038828.4960136,0.254 ms
1644038828.6980753,0.243 ms
1644038828.9002512,0.242 ms
1644038829.1024215,0.265 ms
1644038829.3046875,0.273 ms
1644038829.5069306,0.186 ms
1644038829.70901,0.190 ms
1644038829.9110367,0.255 ms
1644038830.1134152,0.217 ms
1644038830.3157485,0.147 ms
1644038830.5177634,0.155 ms
1644038830.7198093,0.235 ms
1644038830.922161,0.221 ms
1644038831.1242564,0.267 ms
1644038831.3264413,0.164 ms
1644038831.5285375,0.283 ms
1644038831.7307177,0.259 ms
1644038831.9329245,0.178 ms
1644038832.1349905,0.193 ms
1644038832.3370993,0.252 ms
1644038832.539329,0.259 ms
1644038832.7415419,0.171 ms
1644038832.9437294,0.241 ms
1644038833.1458735,0.255 ms
1644038833.362544,0.243 ms
1644038833.5648766,0.265 ms
1644038833.7670317,0.211 ms
1644038833.9691434,0.162 ms
1644038834.1712332,0.244 ms
1644038834.373439,0.253 ms
1644038834.575655,0.176 ms
1644038834.777794,0.162 ms
1644038834.9798956,0.171 ms
1644038835.1819015,0.154 ms
1644038835.3839896,0.147 ms
1644038835.5859745,0.141 ms
1644038835.7880583,0.198 ms
1644038835.9902334,0.163 ms
1644038836.1922948,0.253 ms
1644038836.3944635,0.245 ms
1644038836.596689,0.170 ms
1644038836.7988076,0.209 ms
1644038837.000945,0.164 ms
1644038837.2029328,0.201 ms
1644038837.405047,0.252 ms
1644038837.6072173,0.252 ms
1644038837.8092797,0.243 ms
1644038838.0114448,0.264 ms
1644038838.2136996,0.221 ms
1644038838.4158046,0.156 ms
1644038838.6178122,0.281 ms
1644038838.82003,0.232 ms
1644038839.0221162,0.260 ms
1644038839.2243595,0.216 ms
1644038839.426526,0.245 ms
1644038839.628743,0.213 ms
1644038839.8308687,0.261 ms
1644038840.0330403,0.241 ms
1644038840.2351792,0.261 ms
1644038840.437365,0.248 ms
1644038840.639541,0.251 ms
1644038840.8417804,0.267 ms
1644038841.0438902,0.256 ms
1644038841.2460809,0.249 ms
1644038841.4481893,0.169 ms
1644038841.6502655,0.258 ms
1644038841.8524268,0.250 ms
1644038842.0546622,0.145 ms
1644038842.25668,0.254 ms
1644038842.4588816,0.256 ms
1644038842.6610858,0.261 ms
1644038842.8632636,0.170 ms
1644038843.0653899,0.194 ms
1644038843.2675338,0.194 ms
1644038843.4696767,0.245 ms
1644038843.6718988,0.116 ms
1644038843.873905,0.273 ms
1644038844.0761054,0.245 ms
1644038844.2783115,0.243 ms
1644038844.4804485,0.260 ms
1644038844.6827016,0.161 ms
1644038844.8847442,0.265 ms
1644038845.0869377,0.236 ms
1644038845.2888696,0.239 ms
1644038845.4910545,0.176 ms
1644038845.6931179,0.264 ms
1644038845.8953118,0.251 ms
1644038846.0975163,0.245 ms
1644038846.299744,0.263 ms
1644038846.5019755,0.201 ms
1644038846.70409,0.249 ms
1644038846.9062796,0.253 ms
1644038847.1084545,0.245 ms
1644038847.3107147,0.220 ms
1644038847.5128858,0.257 ms
1644038847.7150502,0.215 ms
1644038847.9171073,0.258 ms
1644038848.1192727,0.258 ms
1644038848.3213573,0.247 ms
1644038848.52354,0.179 ms
1644038848.7256846,0.266 ms
1644038848.927925,0.248 ms
1644038849.129983,0.249 ms
1644038849.3321671,0.191 ms
1644038849.5343392,0.242 ms
1644038849.736539,0.248 ms
1644038849.9387755,0.255 ms
1644038850.1409519,0.150 ms
1644038850.3429675,0.247 ms
1644038850.54518,0.253 ms
1644038850.747356,0.253 ms
1644038850.9495683,0.157 ms
1644038851.1516857,0.242 ms
1644038851.3539162,0.199 ms
1644038851.555907,0.266 ms
1644038851.757979,0.198 ms
1644038851.9600832,0.254 ms
1644038852.16212,0.249 ms
1644038852.364226,0.226 ms
1644038852.5663652,0.247 ms
1644038852.7685761,0.254 ms
1644038852.9708202,0.253 ms
1644038853.1729696,0.193 ms
1644038853.374966,0.205 ms
1644038853.5770218,0.256 ms
1644038853.7791874,0.251 ms
1644038853.9813647,0.172 ms
1644038854.183438,0.252 ms
1644038854.3856452,0.249 ms
1644038854.5878077,0.228 ms
1644038854.7900007,0.269 ms
1644038854.9920819,0.254 ms
1644038855.1942382,0.247 ms
1644038855.3964071,0.260 ms
1644038855.5985796,0.174 ms
1644038855.800738,0.249 ms
1644038856.002957,0.253 ms
1644038856.2051218,0.246 ms
1644038856.4073226,0.264 ms
1644038856.6119442,0.201 ms
1644038856.8140097,0.255 ms
1644038857.0161936,0.253 ms
1644038857.2184389,0.247 ms
1644038857.4206314,0.252 ms
1644038857.6228287,0.243 ms
1644038857.8250089,0.254 ms
1644038858.0271075,0.251 ms
1644038858.2293503,0.217 ms
1644038858.4315698,0.198 ms
1644038858.6338012,0.278 ms
1644038858.8360126,0.157 ms
1644038859.0380752,0.201 ms
1644038859.2401583,0.253 ms
1644038859.4422984,0.145 ms
1644038859.6447306,0.147 ms
1644038859.8467598,0.262 ms
1644038860.0489597,0.217 ms
1644038860.2513156,0.246 ms
1644038860.4535952,0.252 ms
1644038860.6565459,0.270 ms
1644038860.8588214,0.246 ms
1644038861.0610194,0.249 ms
1644038861.2632134,0.263 ms
1644038861.4653947,0.196 ms
1644038861.6675541,0.245 ms
1644038861.8697689,0.304 ms
1644038862.0719163,0.195 ms
1644038862.2740214,0.207 ms
1644038862.4760544,0.264 ms
1644038862.6781976,0.248 ms
1644038862.8804324,0.161 ms
1644038863.0825582,0.260 ms
1644038863.284834,0.219 ms
1644038863.4870055,0.263 ms
1644038863.6891873,0.265 ms
1644038863.8913908,0.254 ms
1644038864.0935934,0.216 ms
1644038864.2957752,0.329 ms
1644038864.4980571,0.189 ms
1644038864.7002819,0.253 ms
1644038864.902585,0.254 ms
1644038865.10478,0.271 ms
1644038865.307001,0.260 ms
1644038865.5091078,0.255 ms
1644038865.7113066,0.249 ms
1644038865.9135687,0.250 ms
1644038866.1157668,0.262 ms
1644038866.317971,0.255 ms
1644038866.5201159,0.247 ms
1644038866.7223024,0.267 ms
1644038866.9244561,0.220 ms
1644038867.126593,0.252 ms
1644038867.328832,0.266 ms
1644038867.531044,0.201 ms
1644038867.7331045,0.259 ms
1644038867.9352124,0.250 ms
1644038868.1374562,0.160 ms
1644038868.3396018,0.242 ms
1644038868.5418787,0.256 ms
1644038868.7440262,0.250 ms
1644038868.9461772,0.251 ms
1644038869.148347,0.202 ms
1644038869.3504343,0.186 ms
1644038869.5525634,0.214 ms
1644038869.7548234,0.169 ms
1644038869.95686,0.249 ms
1644038870.159048,0.250 ms
1644038870.3611894,0.190 ms
1644038870.5633419,0.262 ms
1644038870.7655468,0.252 ms
1644038870.967965,0.254 ms
1644038871.1701617,0.178 ms
1644038871.3723085,0.262 ms
1644038871.574506,0.269 ms
1644038871.7767441,0.242 ms
1644038871.9788997,0.228 ms
1644038872.1809804,0.207 ms
1644038872.3830898,0.254 ms
1644038872.5850828,0.218 ms
1644038872.7875154,0.246 ms
1644038872.9897912,0.256 ms
1644038873.191966,0.211 ms
1644038873.394131,0.252 ms
1644038873.5963643,0.249 ms
1644038873.7985513,0.247 ms
1644038874.0008035,0.221 ms
1644038874.2032835,0.165 ms
1644038874.405674,0.219 ms
1644038874.607803,0.221 ms
1644038874.810275,0.230 ms
1644038875.0126617,0.235 ms
1644038875.215146,0.184 ms
1644038875.4175694,0.267 ms
1644038875.6199956,0.216 ms
1644038875.8221827,0.229 ms
1644038876.0243683,0.222 ms
1644038876.2264457,0.218 ms
1644038876.4285228,0.221 ms
1644038876.6306834,0.142 ms
1644038876.8326151,0.158 ms
1644038877.0346696,0.257 ms
1644038877.236936,0.178 ms
1644038877.439007,0.261 ms
1644038877.6411817,0.251 ms
1644038877.8431947,0.225 ms
1644038878.0453906,0.256 ms
1644038878.247749,0.160 ms
1644038878.4499464,0.255 ms
1644038878.6520455,0.217 ms
1644038878.8541892,0.256 ms
1644038879.0564396,0.265 ms
1644038879.2587893,0.282 ms
1644038879.4610267,0.216 ms
1644038879.6631427,0.139 ms
1644038879.8651955,0.252 ms
1644038880.0674062,0.222 ms
1644038880.2698514,0.195 ms
1644038880.4721074,0.224 ms
1644038880.674197,0.222 ms
1644038880.8763232,0.139 ms
1644038881.0783975,0.242 ms
1644038881.2805922,0.212 ms
1644038881.4828048,0.163 ms
1644038881.6848955,0.163 ms
1644038881.8868906,0.186 ms
1644038882.0889568,0.173 ms
1644038882.291153,0.154 ms
1644038882.4932594,0.202 ms
1644038882.6953914,0.188 ms
1644038882.897858,0.187 ms
1644038883.1000135,0.261 ms
1644038883.3021731,0.255 ms
1644038883.5042489,0.235 ms
1644038883.7068274,0.226 ms
1644038883.9092183,0.217 ms
1644038884.1116796,0.250 ms
1644038884.3142192,0.199 ms
1644038884.5164282,0.258 ms
1644038884.7187312,0.197 ms
1644038884.9210858,0.246 ms
1644038885.1238754,0.219 ms
1644038885.3263268,0.234 ms
1644038885.5284767,0.215 ms
1644038885.7305636,0.208 ms
1644038885.9330037,0.254 ms
1644038886.1353037,0.188 ms
1644038886.3375022,0.265 ms
1644038886.5398142,0.269 ms
1644038886.7420528,0.245 ms
1644038886.9447746,0.246 ms
1644038887.1470017,0.153 ms
1644038887.3490777,0.247 ms
1644038887.5515885,0.248 ms
1644038887.7538865,0.219 ms
1644038887.9562058,0.254 ms
1644038888.1586993,0.309 ms
1644038888.361058,0.253 ms
1644038888.5635493,0.188 ms
1644038888.765786,0.252 ms
1644038888.9681408,0.230 ms
1644038889.1705685,0.253 ms
1644038889.3728187,0.232 ms
1644038889.5751958,0.123 ms
1644038889.7773855,0.234 ms
1644038889.9797635,0.180 ms
1644038890.182134,0.120 ms
1644038890.384673,0.211 ms
1644038890.5870204,0.220 ms
1644038890.7892137,0.224 ms
1644038890.991613,0.237 ms
1644038891.1938527,0.223 ms
1644038891.3962448,0.228 ms
1644038891.5986466,0.223 ms
1644038891.8008661,0.204 ms
1644038892.002986,0.224 ms
1644038892.2050905,0.245 ms
1644038892.4075518,0.201 ms
1644038892.6101992,0.165 ms
1644038892.8127902,0.163 ms
1644038893.015124,0.178 ms
1644038893.2175636,0.116 ms
1644038893.420013,0.142 ms
1644038893.62258,0.178 ms
1644038893.82508,0.112 ms
1644038894.0274174,0.139 ms
1644038894.229818,0.141 ms
1644038894.4321923,0.153 ms
1644038894.6346323,0.221 ms
1644038894.8372974,0.246 ms
1644038895.0397818,0.224 ms
1644038895.2425373,0.226 ms
1644038895.44533,0.182 ms
1644038895.647765,0.197 ms
1644038895.8499525,0.173 ms
1644038896.0526173,0.252 ms
1644038896.2550857,0.222 ms
1644038896.4577756,0.251 ms
1644038896.660309,0.218 ms
1644038896.8626916,0.153 ms
1644038897.0651252,0.248 ms
1644038897.2677631,0.247 ms
1644038897.4703681,0.308 ms
1644038897.6728973,0.168 ms
1644038897.875204,0.247 ms
1644038898.0776856,0.142 ms
1644038898.2801976,0.216 ms
1644038898.48273,0.227 ms
1644038898.6851864,0.210 ms
1644038898.8877368,0.238 ms
1644038899.090317,0.194 ms
1644038899.29288,0.185 ms
1644038899.4954255,0.197 ms
1644038899.6979358,0.262 ms
1644038899.900089,0.225 ms
1644038900.1025515,0.201 ms
1644038900.3050396,0.143 ms
1644038900.5075364,0.163 ms
1644038900.7098844,0.225 ms
1644038900.9123893,0.171 ms
1644038901.114727,0.132 ms
1644038901.3171997,0.218 ms
1644038901.5196533,0.252 ms
1644038901.722205,0.248 ms
1644038901.9247491,0.260 ms
1644038902.1269114,0.248 ms
1644038902.3295934,0.201 ms
1644038902.5320573,0.247 ms
1644038902.7343736,0.279 ms
1644038902.9367251,0.217 ms
1644038903.1394207,0.246 ms
1644038903.3419476,0.218 ms
1644038903.5445151,0.217 ms
1644038903.7470937,0.246 ms
1644038903.9496434,0.143 ms
1644038904.1520991,0.142 ms
1644038904.35448,0.202 ms
1644038904.557039,0.224 ms
1644038904.759583,0.203 ms
1644038904.9619305,0.242 ms
1644038905.1642008,0.255 ms
1644038905.3665068,0.213 ms
1644038905.5686889,0.143 ms
1644038905.7708354,0.283 ms
1644038905.9731333,0.261 ms
1644038906.1753676,0.222 ms
1644038906.3780496,0.193 ms
1644038906.5806694,0.271 ms
1644038906.7829711,0.228 ms
1644038906.9857392,0.222 ms
1644038907.187795,0.279 ms
1644038907.3900857,0.224 ms
1644038907.5924516,0.171 ms
1644038907.79472,0.255 ms
1644038907.9968262,0.189 ms
1644038908.1990354,0.228 ms
1644038908.4011824,0.222 ms
1644038908.603269,0.251 ms
1644038908.80578,0.251 ms
1644038909.0078595,0.147 ms
1644038909.209898,0.259 ms
1644038909.4121356,0.160 ms
1644038909.614325,0.221 ms
1644038909.8164592,0.246 ms
1644038910.0187974,0.228 ms
1644038910.2209215,0.226 ms
1644038910.422975,0.217 ms
1644038910.6250284,0.229 ms
1644038910.8271756,0.217 ms
1644038911.0291972,0.177 ms
1644038911.2313337,0.239 ms
1644038911.4334464,0.223 ms
1644038911.6354272,0.150 ms
1644038911.8377638,0.288 ms
1644038912.039904,0.219 ms
1644038912.2420225,0.246 ms
1644038912.4443192,0.157 ms
1644038912.646179,0.160 ms
1644038912.8482006,0.277 ms
1644038913.0505908,0.222 ms
1644038913.252724,0.249 ms
1644038913.454773,0.252 ms
1644038913.6571646,0.221 ms
1644038913.859279,0.217 ms
1644038914.061544,0.266 ms
1644038914.2640018,0.231 ms
1644038914.466136,0.151 ms
1644038914.6681058,0.236 ms
1644038914.8704202,0.233 ms
1644038915.072728,0.263 ms
1644038915.274786,0.188 ms
1644038915.477037,0.229 ms
1644038915.6791356,0.194 ms
1644038915.8812182,0.262 ms
1644038916.0834386,0.222 ms
1644038916.2855933,0.222 ms
1644038916.4876595,0.262 ms
1644038916.6899397,0.187 ms
1644038916.891986,0.226 ms
1644038917.0939717,0.244 ms
1644038917.2961998,0.237 ms
1644038917.4983153,0.224 ms
1644038917.7004557,0.250 ms
1644038917.9028482,0.261 ms
1644038918.1049464,0.146 ms
1644038918.306991,0.191 ms
1644038918.5090225,0.232 ms
1644038918.711047,0.217 ms
1644038918.9130821,0.217 ms
1644038919.115128,0.250 ms
1644038919.317273,0.209 ms
1644038919.5193143,0.224 ms
1644038919.7213979,0.232 ms
1644038919.923455,0.217 ms
1644038920.1255739,0.220 ms
1644038920.3278804,0.199 ms
1644038920.529934,0.221 ms
1644038920.73318,0.223 ms
1644038920.9353306,0.228 ms
1644038921.137372,0.224 ms
1644038921.339384,0.163 ms
1644038921.5413506,0.222 ms
1644038921.7434573,0.218 ms
1644038921.9454997,0.158 ms
1644038922.1474993,0.222 ms
1644038922.3495245,0.204 ms
1644038922.5515702,0.166 ms
1644038922.753625,0.224 ms
1644038922.955659,0.151 ms
1644038923.1576867,0.257 ms
1644038923.359914,0.235 ms
1644038923.5621164,0.170 ms
1644038923.7642455,0.270 ms
1644038923.9663768,0.247 ms
1644038924.1685781,0.207 ms
1644038924.370803,0.300 ms
1644038924.573014,0.251 ms
1644038924.7751763,0.242 ms
1644038924.9772959,0.260 ms
1644038925.1794317,0.190 ms
1644038925.381566,0.265 ms
1644038925.5838685,0.271 ms
1644038925.786157,0.250 ms
1644038925.988414,0.252 ms
1644038926.1906853,0.264 ms
1644038926.392901,0.246 ms
1644038926.5950615,0.216 ms
1644038926.7971241,0.258 ms
1644038926.9992983,0.252 ms
1644038927.2014322,0.246 ms
1644038927.4036615,0.261 ms
1644038927.605842,0.187 ms
1644038927.807969,0.243 ms
1644038928.010154,0.256 ms
1644038928.2123246,0.249 ms
1644038928.4144535,0.256 ms
1644038928.6167092,0.241 ms
1644038928.8189147,0.245 ms
1644038929.0210235,0.221 ms
1644038929.2231863,0.265 ms
1644038929.4254055,0.205 ms
1644038929.627673,0.251 ms
1644038929.8298554,0.267 ms
1644038930.0321124,0.259 ms
1644038930.2342618,0.251 ms
1644038930.436427,0.243 ms
1644038930.638641,0.252 ms
1644038930.8408122,0.263 ms
1644038931.0430095,0.241 ms
1644038931.2451057,0.143 ms
1644038931.447112,0.193 ms
1644038931.649233,0.195 ms
1644038931.8513443,0.249 ms
1644038932.0535219,0.246 ms
1644038932.2557268,0.177 ms
1644038932.4578457,0.254 ms
1644038932.6601346,0.261 ms
1644038932.8622875,0.257 ms
1644038933.06625,0.248 ms
1644038933.2684252,0.256 ms
1644038933.470607,0.257 ms
1644038933.672967,0.258 ms
1644038933.8750966,0.243 ms
1644038934.0772078,0.256 ms
1644038934.2792633,0.245 ms
1644038934.4815443,0.252 ms
1644038934.6837814,0.260 ms
1644038934.8859336,0.243 ms
1644038935.088063,0.219 ms
1644038935.2901897,0.251 ms
1644038935.4923127,0.258 ms
1644038935.6944773,0.164 ms
1644038935.8966458,0.257 ms
1644038936.0987813,0.271 ms
1644038936.3010461,0.243 ms
1644038936.503173,0.263 ms
1644038936.705657,0.240 ms
1644038936.9078445,0.194 ms
1644038937.1099088,0.257 ms
1644038937.3120623,0.257 ms
1644038937.5142891,0.245 ms
1644038937.7164721,0.258 ms
1644038937.9186997,0.234 ms
1644038938.120885,0.249 ms
1644038938.322994,0.221 ms
1644038938.5251074,0.246 ms
1644038938.7272756,0.248 ms
1644038938.929429,0.258 ms
1644038939.1316307,0.220 ms
1644038939.333683,0.249 ms
1644038939.5360105,0.256 ms
1644038939.738106,0.249 ms
1644038939.9401875,0.163 ms
1644038940.142292,0.250 ms
1644038940.3448603,0.155 ms
1644038940.5469048,0.169 ms
1644038940.74897,0.252 ms
1644038940.9511328,0.254 ms
1644038941.1532884,0.270 ms
1644038941.3556304,0.249 ms
1644038941.5577989,0.269 ms
1644038941.7599099,0.201 ms
1644038941.9620147,0.200 ms
1644038942.164118,0.246 ms
1644038942.3663628,0.263 ms
1644038942.5685048,0.244 ms
1644038942.7707598,0.264 ms
1644038942.9728634,0.257 ms
1644038943.1750503,0.270 ms
1644038943.3772619,0.252 ms
1644038943.579317,0.162 ms
1644038943.781387,0.165 ms
1644038943.9834368,0.257 ms
1644038944.1857002,0.264 ms
1644038944.3880563,0.257 ms
1644038944.5902712,0.251 ms
1644038944.7924788,0.262 ms
1644038944.9948633,0.147 ms
1644038945.1969175,0.262 ms
1644038945.399155,0.256 ms
1644038945.601789,0.186 ms
1644038945.8039472,0.251 ms
1644038946.0061862,0.261 ms
1644038946.2084181,0.247 ms
1644038946.410618,0.242 ms
1644038946.6127481,0.270 ms
1644038946.8149638,0.248 ms
1644038947.0171783,0.257 ms
1644038947.2193859,0.261 ms
1644038947.4215612,0.245 ms
1644038947.6237383,0.256 ms
1644038947.8260112,0.265 ms
1644038948.0281935,0.185 ms
1644038948.2306151,0.253 ms
1644038948.4329002,0.185 ms
1644038948.6349502,0.252 ms
1644038948.8371603,0.345 ms
1644038949.039375,0.248 ms
1644038949.241561,0.247 ms
1644038949.4437084,0.203 ms
1644038949.6459568,0.211 ms
1644038949.848101,0.256 ms
1644038950.0502822,0.262 ms
1644038950.2528324,0.256 ms
1644038950.4551947,0.256 ms
1644038950.65754,0.221 ms
1644038950.8595471,0.265 ms
1644038951.0619307,0.210 ms
1644038951.2640913,0.250 ms
1644038951.4661937,0.254 ms
1644038951.6683466,0.250 ms
1644038951.8704457,0.218 ms
1644038952.0726192,0.258 ms
1644038952.274929,0.210 ms
1644038952.4771154,0.254 ms
1644038952.6792455,0.258 ms
1644038952.8813796,0.253 ms
1644038953.0836127,0.255 ms
1644038953.2857938,0.252 ms
1644038953.4879878,0.253 ms
1644038953.6901588,0.177 ms
1644038953.8970568,0.264 ms
1644038954.0992174,0.224 ms
1644038954.301244,0.247 ms
1644038954.5034406,0.253 ms
1644038954.705713,0.244 ms
1644038954.9078827,0.252 ms
1644038955.1101062,0.257 ms
1644038955.3123267,0.257 ms
1644038955.5145524,0.255 ms
1644038955.7167296,0.263 ms
1644038955.9189513,0.237 ms
1644038956.1211085,0.252 ms
1644038956.3233085,0.261 ms
1644038956.5255032,0.247 ms
1644038956.7277772,0.223 ms
1644038956.9300103,0.254 ms
1644038957.1321273,0.253 ms
1644038957.334169,0.242 ms
1644038957.536374,0.257 ms
1644038957.7386048,0.239 ms
1644038957.9408538,0.260 ms
1644038958.1431181,0.252 ms
1644038958.3453138,0.238 ms
1644038958.547571,0.174 ms
1644038958.7497954,0.221 ms
1644038958.952566,0.252 ms
1644038959.1548288,0.263 ms
1644038959.3570046,0.228 ms
1644038959.559118,0.252 ms
1644038959.761316,0.156 ms
1644038959.963397,0.265 ms
1644038960.1656516,0.245 ms
1644038960.367803,0.294 ms
1644038960.5700142,0.244 ms
1644038960.7721112,0.250 ms
1644038960.9743483,0.263 ms
1644038961.1765778,0.192 ms
1644038961.3787975,0.306 ms
1644038961.581083,0.253 ms
