"STATION","NAME","DATE","TMIN"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-10","42"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-11","42"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-12","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-13","26"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-14","21"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-15","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-16","32"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-17","33"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-18","40"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-19","39"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-20","39"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-21","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-22","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-23","28"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-24","30"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-25","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-26","32"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-27","28"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-28","25"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-29","25"
"USS0011J37S","HARDSCRABBLE, UT US","2014-04-30","29"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-01","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-02","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-03","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-04","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-05","40"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-06","33"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-07","33"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-08","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-09","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-10","32"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-11","28"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-12","24"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-13","27"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-14","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-15","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-16","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-17","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-18","42"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-19","40"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-20","38"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-21","41"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-22","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-23","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-24","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-25","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-26","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-27","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-28","60"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-29","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-30","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-05-31","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-01","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-02","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-03","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-04","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-05","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-06","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-07","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-08","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-09","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-10","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-11","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-12","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-13","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-14","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-15","41"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-16","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-17","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-18","32"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-19","40"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-20","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-21","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-22","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-23","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-24","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-25","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-26","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-27","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-28","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-29","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-06-30","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-01","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-02","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-03","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-04","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-05","59"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-06","58"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-07","58"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-08","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-09","58"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-10","57"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-11","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-12","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-13","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-14","57"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-15","57"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-16","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-17","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-18","58"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-19","61"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-20","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-21","57"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-22","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-23","62"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-24","57"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-25","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-26","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-27","57"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-28","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-29","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-30","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-07-31","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-01","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-02","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-03","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-04","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-05","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-06","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-07","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-08","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-09","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-10","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-11","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-12","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-13","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-14","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-15","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-16","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-17","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-18","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-19","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-20","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-21","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-22","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-23","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-24","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-25","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-26","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-27","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-28","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-29","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-30","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-08-31","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-01","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-02","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-03","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-04","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-05","48"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-06","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-07","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-08","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-09","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-10","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-11","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-12","29"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-13","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-14","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-15","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-16","55"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-17","58"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-18","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-19","50"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-20","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-21","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-22","49"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-23","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-24","52"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-25","56"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-26","51"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-27","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-28","40"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-29","38"
"USS0011J37S","HARDSCRABBLE, UT US","2014-09-30","40"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-01","33"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-02","32"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-03","39"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-04","42"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-05","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-06","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-07","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-08","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-09","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-10","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-11","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-12","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-13","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-14","41"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-15","41"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-16","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-17","42"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-18","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-19","43"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-20","47"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-21","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-22","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-23","45"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-24","54"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-25","53"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-26","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-27","30"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-28","30"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-29","38"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-30","39"
"USS0011J37S","HARDSCRABBLE, UT US","2014-10-31","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-01","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-02","30"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-03","26"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-04","26"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-05","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-06","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-07","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-08","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-09","41"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-10","26"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-11","16"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-12","4"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-13","4"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-14","33"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-15","8"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-16","2"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-17","11"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-18","18"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-19","29"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-20","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-21","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-22","28"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-23","23"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-24","20"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-25","24"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-26","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-27","44"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-28","46"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-29","41"
"USS0011J37S","HARDSCRABBLE, UT US","2014-11-30","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-01","29"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-02","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-03","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-04","36"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-05","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-06","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-07","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-08","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-09","35"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-10","34"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-11","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-12","37"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-13","27"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-14","19"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-15","16"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-16","24"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-17","26"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-18","24"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-19","24"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-20","31"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-21","32"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-22","22"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-23","16"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-24","20"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-25","18"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-26","11"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-27","8"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-28","17"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-29","2"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-30","-8"
"USS0011J37S","HARDSCRABBLE, UT US","2014-12-31","-8"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-01","6"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-02","15"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-03","18"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-04","24"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-05","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-06","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-07","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-08","33"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-09","26"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-10","34"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-11","33"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-12","29"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-13","22"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-14","15"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-15","15"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-16","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-17","23"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-18","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-19","28"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-20","18"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-21","14"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-22","14"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-23","21"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-24","21"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-25","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-26","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-27","39"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-28","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-29","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-30","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-01-31","26"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-01","25"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-02","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-03","37"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-04","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-05","39"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-06","46"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-07","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-08","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-09","34"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-10","30"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-11","28"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-12","34"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-13","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-14","41"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-15","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-16","23"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-17","21"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-18","28"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-19","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-20","29"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-21","18"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-22","8"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-23","1"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-24","18"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-25","26"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-26","20"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-27","19"
"USS0011J37S","HARDSCRABBLE, UT US","2015-02-28","18"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-01","21"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-02","26"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-03","16"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-04","17"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-05","18"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-06","27"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-07","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-08","33"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-09","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-10","33"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-11","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-12","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-13","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-14","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-15","46"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-16","45"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-17","41"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-18","33"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-19","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-20","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-21","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-22","37"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-23","29"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-24","28"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-25","22"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-26","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-27","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-28","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-29","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-30","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-03-31","43"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-01","29"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-02","24"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-03","22"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-04","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-05","44"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-06","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-07","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-08","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-09","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-10","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-11","37"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-12","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-13","34"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-14","24"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-15","22"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-16","25"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-17","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-18","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-19","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-20","37"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-21","40"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-22","41"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-23","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-24","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-25","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-26","31"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-27","32"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-28","37"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-29","46"
"USS0011J37S","HARDSCRABBLE, UT US","2015-04-30","42"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-01","41"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-02","49"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-03","47"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-04","43"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-05","43"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-06","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-07","39"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-08","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-09","34"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-10","33"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-11","34"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-12","49"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-13","49"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-14",
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-15","35"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-16","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-17","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-18","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-19","39"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-20","39"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-21","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-22","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-23","38"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-24","36"
"USS0011J37S","HARDSCRABBLE, UT US","2015-05-25","40"
